TITLE     = "Translation of CGNS file Walls.cgns | Translation of CGNS file Walls.cgns | Translation of CGNS file Walls.cgns | Translation of CGNS file Walls.cgns | Translation of CGNS file Walls.cgns | Translation of CGNS file Walls.cgns | Translation of CGNS file Wal"
VARIABLES = "X" "Y" "Z" "X/C" "CP_AVG" "CP_RMS" "CF_AVG" "CF_RMS"
DATASETAUXDATA Alpha="3.5"
DATASETAUXDATA BasicAlgorithm="RANS"
DATASETAUXDATA CLtotal="-999"
DATASETAUXDATA Common.DensityVar="4"
DATASETAUXDATA Common.PressureVar="8"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="FALSE"
DATASETAUXDATA Common.VVar="6"
DATASETAUXDATA Common.WVar="7"
DATASETAUXDATA CtuAvg="-999"
DATASETAUXDATA CtuStart="-999"
DATASETAUXDATA Dt="1e-6"
DATASETAUXDATA Email="fulvio.sartor@onera.fr"
DATASETAUXDATA Eta="-999"
DATASETAUXDATA GridFileName="-999"
DATASETAUXDATA GridId="ONERA O-grid Unstructured"
DATASETAUXDATA GridLevel="TODO_GridLevel"
DATASETAUXDATA Institution="ONERA"
DATASETAUXDATA Mach="0.73"
DATASETAUXDATA Name="F. Sartor"
DATASETAUXDATA Notes=" "
DATASETAUXDATA ParticipantID="009"
DATASETAUXDATA Re="3e+6"
DATASETAUXDATA SolverName="elsA"
DATASETAUXDATA SubmissionDate="2026-05"
DATASETAUXDATA Tstatic="271.0"
DATASETAUXDATA TurbulenceModel="SA"
ZONE T="009.35 elsA ONERA-O Unstructured GRID LEVEL 1"
 STRANDID=2, SOLUTIONTIME=314008
 I=418, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=BLOCK
 AUXDATA GridLevel="1"
 DT=(DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE )
 1.095098511E-03 1.036432078E-03 9.822876966E-04 9.324203822E-04 8.864886368E-04
 8.443807641E-04 8.059012675E-04 7.708567724E-04 7.390636979E-04 7.103532128E-04
 6.845490173E-04 6.615170049E-04 6.411335348E-04 6.232739107E-04 6.078363605E-04
 5.946982837E-04 5.837601544E-04 5.749310133E-04
 1.000000000E+00 1.000000000E+00 1.000000000E+00 1.000000000E+00 1.000000000E+00
 1.000000000E+00 1.000000000E+00 1.000000000E+00 1.000000000E+00 1.000000000E+00
 9.998012949E-01 9.995026142E-01 9.990944232E-01 9.985655567E-01 9.979029820E-01
 9.970914959E-01 9.961092224E-01 9.949370872E-01 9.935522070E-01 9.919273416E-01
 9.900303974E-01 9.878253952E-01 9.852645335E-01 9.822968092E-01 9.788743671E-01
 9.749354791E-01 9.704111617E-01 9.652242222E-01 9.592831252E-01 9.524707857E-01
 9.447026892E-01 9.358653852E-01 9.258372954E-01 9.144900336E-01 9.016909113E-01
 8.872527144E-01 8.710859321E-01 8.530779894E-01 8.331288964E-01 8.111684862E-01
 7.871553309E-01 7.610394902E-01 7.328748067E-01 7.027586779E-01 6.707905501E-01
 6.371377536E-01 6.018926673E-01 5.653312029E-01 5.277964529E-01 4.896887058E-01
 4.514079784E-01 4.133632335E-01 3.759551003E-01 3.395680184E-01 3.046007193E-01
 2.713076675E-01 2.399186547E-01 2.106001210E-01 1.834553564E-01 1.585323495E-01
 1.358881547E-01 1.154304652E-01 9.706505689E-02 8.069788234E-02 6.622256793E-02
 5.352072130E-02 4.249957361E-02 3.300648267E-02 2.490093368E-02 1.806555958E-02
 1.242123794E-02 7.909500079E-03 4.501375199E-03 2.165147064E-03 8.304977594E-04
 2.421704622E-04 4.566856170E-05 9.469341819E-06 0.000000000E+00 8.236124656E-06
 2.734094674E-05 8.214889359E-05 2.112489060E-04 4.667291393E-04 8.884081197E-04
 1.546047783E-03 2.479062302E-03 3.757408095E-03 5.453115677E-03 7.617927155E-03
 1.029699636E-02 1.351768582E-02 1.728561078E-02 2.159443419E-02 2.645072349E-02
 3.184380276E-02 3.777797126E-02 4.425591131E-02 5.128149738E-02 5.886168632E-02
 6.700617461E-02 7.572885520E-02 8.503115282E-02 9.492225195E-02 1.054085874E-01
 1.164962572E-01 1.281912987E-01 1.404954928E-01 1.534094462E-01 1.669320350E-01
 1.810582850E-01 1.957870968E-01 2.111060433E-01 2.269946178E-01 2.434342887E-01
 2.604024875E-01 2.778725244E-01 2.958134840E-01 3.141908298E-01 3.329656208E-01
 3.520954777E-01 3.715348012E-01 3.912376345E-01 4.111482712E-01 4.312107204E-01
 4.513687381E-01 4.715645945E-01 4.917400315E-01 5.118361801E-01 5.317951383E-01
 5.515595691E-01 5.710735206E-01 5.902840869E-01 6.091333174E-01 6.275772195E-01
 6.455728422E-01 6.630797295E-01 6.800601910E-01 6.965595852E-01 7.125513450E-01
 7.280229410E-01 7.429578447E-01 7.573444652E-01 7.711751157E-01 7.844378919E-01
 7.971447608E-01 8.092997105E-01 8.209088895E-01 8.319802742E-01 8.425232980E-01
 8.525493946E-01 8.620708330E-01 8.711014704E-01 8.796561168E-01 8.877477521E-01
 8.953886162E-01 9.026026573E-01 9.094068834E-01 9.158183562E-01 9.218542223E-01
 9.275316748E-01 9.328673084E-01 9.378778927E-01 9.425795431E-01 9.469879772E-01
 9.511161721E-01 9.549786296E-01 9.585930182E-01 9.619727550E-01 9.651311002E-01
 9.680805379E-01 9.708328183E-01 9.733996185E-01 9.757911902E-01 9.780181874E-01
 9.800899466E-01 9.820138210E-01 9.837995867E-01 9.854559594E-01 9.869907259E-01
 9.884109411E-01 9.897230327E-01 9.909333433E-01 9.920476476E-01 9.930712441E-01
 9.940092524E-01 9.948663676E-01 9.956458601E-01 9.963527949E-01 9.969911867E-01
 9.975645064E-01 9.980759989E-01 9.985286728E-01 9.989253056E-01 9.992684783E-01
 9.995605521E-01 9.998037186E-01 1.000000000E+00
 -7.580432908E-02 -8.432631704E-02 -8.013596076E-02 -8.044786000E-02 -8.155215893E-02
 -8.159548472E-02 -8.237069167E-02 -1.128292725E-01 -2.285946654E-01 -1.335825331E-01
 1.238674928E-02 -2.225206601E-02 -1.623856299E-02 -4.286508328E-03 9.468620472E-03
 2.273945890E-02 3.653286450E-02 5.029647428E-02 6.432346784E-02 7.880717993E-02
 9.331565472E-02 1.087100832E-01 1.239428208E-01 1.399642425E-01 1.564397249E-01
 1.728271919E-01 1.898294103E-01 2.070636768E-01 2.247937349E-01 2.427954430E-01
 2.603783720E-01 2.780498464E-01 2.955612848E-01 3.124653399E-01 3.286793056E-01
 3.428875967E-01 3.531442189E-01 3.599036290E-01 3.606759483E-01 3.536120322E-01
 3.386790935E-01 3.143065835E-01 2.811556999E-01 2.404958355E-01 1.937468697E-01
 1.421659061E-01 8.704994231E-02 3.002241473E-02 -2.723773357E-02 -8.299610106E-02
 -1.356886775E-01 -1.829842587E-01 -2.177371270E-01 -2.348646615E-01 -2.345072759E-01
 -2.187245032E-01 -1.897787579E-01 -1.505621094E-01 -1.043477186E-01 -5.177198767E-02
 7.414843483E-03 6.987194688E-02 1.328814169E-01 1.997384810E-01 2.715668228E-01
 3.523290818E-01 4.397944757E-01 5.296221049E-01 6.209703156E-01 7.148050287E-01
 8.162845164E-01 9.269353299E-01 1.038100328E+00 1.113884869E+00 1.127925258E+00
 1.081351674E+00 1.006650285E+00 9.565766453E-01 9.262272717E-01 9.130752389E-01
 8.970360055E-01 8.469839841E-01 7.727597799E-01 6.767445989E-01 5.532672253E-01
 4.042085678E-01 2.280388369E-01 1.922629245E-02 -2.027484873E-01 -4.254916349E-01
 -6.405712315E-01 -8.276994122E-01 -9.735770872E-01 -1.093598094E+00 -1.188705194E+00
 -1.257115460E+00 -1.310253522E+00 -1.348999912E+00 -1.377359649E+00 -1.396476290E+00
 -1.409768641E+00 -1.420505785E+00 -1.429412144E+00 -1.435589139E+00 -1.436759258E+00
 -1.436172730E+00 -1.435048687E+00 -1.433082784E+00 -1.431750419E+00 -1.430397311E+00
 -1.428958526E+00 -1.428044748E+00 -1.426724352E+00 -1.425003945E+00 -1.423374051E+00
 -1.421971623E+00 -1.421068494E+00 -1.421574540E+00 -1.422915024E+00 -1.424133646E+00
 -1.426808031E+00 -1.429691638E+00 -1.430693469E+00 -1.417463167E+00 -1.356904907E+00
 -1.261600486E+00 -1.166729459E+00 -1.071833216E+00 -9.637967708E-01 -8.320338117E-01
 -7.155324909E-01 -6.431977427E-01 -5.953396197E-01 -5.560789916E-01 -5.190692627E-01
 -4.844140575E-01 -4.524707457E-01 -4.229039889E-01 -3.955104413E-01 -3.702250976E-01
 -3.467103546E-01 -3.249688639E-01 -3.048951836E-01 -2.864456062E-01 -2.695717962E-01
 -2.542023067E-01 -2.402376175E-01 -2.275524780E-01 -2.160287938E-01 -2.055356357E-01
 -1.959608441E-01 -1.872079806E-01 -1.791817087E-01 -1.718072851E-01 -1.650201089E-01
 -1.587639276E-01 -1.529850080E-01 -1.476407362E-01 -1.426932409E-01 -1.381083320E-01
 -1.338541397E-01 -1.299058722E-01 -1.262347471E-01 -1.228149159E-01 -1.196330914E-01
 -1.166584403E-01 -1.138807556E-01 -1.112838391E-01 -1.088312705E-01 -1.065357762E-01
 -1.043072846E-01 -1.022118168E-01 -1.001896533E-01 -9.818938846E-02 -9.631966896E-02
 -9.448734199E-02 -9.272298561E-02 -9.102945480E-02 -8.938260312E-02 -8.781844802E-02
 -8.631186379E-02 -8.486301936E-02 -8.348933286E-02 -8.217819875E-02 -8.093192397E-02
 -7.976108572E-02 -7.866510763E-02 -7.764176100E-02 -7.670423252E-02 -7.583710810E-02
 -7.505537588E-02 -7.437090746E-02 -7.377716138E-02 -7.329444358E-02 -7.284577630E-02
 -7.250760851E-02 -6.797199416E-02 -7.580432908E-02
 6.874798841E-02 7.055338548E-02 7.062346556E-02 7.231957056E-02 7.331194931E-02
 7.347770305E-02 7.259510175E-02 7.139259017E-02 7.557154015E-02 7.235823514E-02
 6.565772429E-02 6.594291719E-02 6.417123010E-02 6.240273009E-02 6.062761276E-02
 5.890210839E-02 5.714439067E-02 5.538771156E-02 5.362217819E-02 5.183259566E-02
 5.004774906E-02 4.822126796E-02 4.641185323E-02 4.457838085E-02 4.273869264E-02
 4.093150414E-02 3.912886503E-02 3.734712601E-02 3.558080962E-02 3.384127613E-02
 3.216573849E-02 3.053607345E-02 2.895680327E-02 2.744498003E-02 2.600325456E-02
 2.467209987E-02 2.351464120E-02 2.251412716E-02 2.171619213E-02 2.116163014E-02
 2.082219011E-02 2.069076600E-02 2.071658904E-02 2.083592451E-02 2.100245987E-02
 2.119533199E-02 2.140986068E-02 2.164392892E-02 2.189267377E-02 2.214629409E-02
 2.239138369E-02 2.258338664E-02 2.254379047E-02 2.212896121E-02 2.135950278E-02
 2.034366806E-02 1.920511002E-02 1.805518010E-02 1.698134612E-02 1.599995741E-02
 1.510323752E-02 1.432194579E-02 1.367566492E-02 1.310891255E-02 1.258747939E-02
 1.205325810E-02 1.151367418E-02 1.101166839E-02 1.055466240E-02 1.011837205E-02
 9.549176202E-03 8.589704223E-03 6.918509638E-03 4.529907733E-03 3.350979468E-03
 4.134726250E-03 5.217936283E-03 5.738098430E-03 6.160066558E-03 6.424209726E-03
 6.489753584E-03 6.884783866E-03 7.409211083E-03 7.944575863E-03 8.481799861E-03
 8.949859866E-03 9.337582282E-03 9.694104571E-03 9.875371715E-03 9.886253051E-03
 9.838112358E-03 9.738137093E-03 9.527288993E-03 9.167596599E-03 8.852529337E-03
 8.679770141E-03 8.511794168E-03 8.352967589E-03 8.256003662E-03 8.232451826E-03
 8.164234155E-03 8.001692529E-03 7.887440061E-03 7.946656051E-03 8.105792304E-03
 8.199657025E-03 8.234112214E-03 8.312903698E-03 8.434725091E-03 8.532228302E-03
 8.597569591E-03 8.706206153E-03 8.912828077E-03 9.167035668E-03 9.382636280E-03
 9.533435003E-03 9.661071794E-03 9.820014636E-03 1.004100107E-02 1.033014273E-02
 1.071894132E-02 1.142218352E-02 1.082236875E-02 3.473710414E-02 1.285298271E-01
 2.394647991E-01 3.028979454E-01 3.292602041E-01 3.145457294E-01 2.359821157E-01
 1.438586122E-01 9.933214340E-02 8.567536837E-02 8.037719197E-02 7.445490966E-02
 6.816875232E-02 6.196645578E-02 5.627427283E-02 5.129607726E-02 4.721241434E-02
 4.417175067E-02 4.225859910E-02 4.149805563E-02 4.178996846E-02 4.292680334E-02
 4.465016824E-02 4.672150385E-02 4.896211484E-02 5.123674602E-02 5.347918201E-02
 5.563210399E-02 5.765804964E-02 5.955773141E-02 6.131215886E-02 6.291816343E-02
 6.438565435E-02 6.572664316E-02 6.694444418E-02 6.804628271E-02 6.905343516E-02
 6.996059925E-02 7.077884378E-02 7.151993013E-02 7.217403662E-02 7.276095410E-02
 7.326915097E-02 7.371147333E-02 7.408461959E-02 7.438178169E-02 7.459958213E-02
 7.473468977E-02 7.478689269E-02 7.475635937E-02 7.470355660E-02 7.458863631E-02
 7.439089783E-02 7.417882917E-02 7.391994474E-02 7.361528732E-02 7.329963254E-02
 7.294698713E-02 7.257213386E-02 7.219498125E-02 7.180238581E-02 7.140580877E-02
 7.101591268E-02 7.062887533E-02 7.025281000E-02 6.988541783E-02 6.954127861E-02
 6.921905651E-02 6.890573561E-02 6.861741751E-02 6.839680239E-02 6.822892932E-02
 6.829425093E-02 6.720842798E-02 6.874798841E-02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
